Airline,Source,Destination,Additional_Info,Price,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price Predicted
4,2,1,8,9087.064120565385,24,6,2019,1,19,0,13,0,3,7,6,12,4,15022.899642857143
1,3,0,8,9087.064120565385,12,6,2019,2,5,25,7,0,2,14,0,3,4,12978.110349567109
10,0,2,8,9087.064120565385,21,5,2019,0,14,20,11,30,0,13,24,12,4,4810.787670454545
0,2,1,8,9087.064120565385,15,5,2019,1,22,25,7,55,3,6,6,12,4,6492.191469696969
10,3,0,8,9087.064120565385,1,5,2019,1,23,25,17,0,2,14,3,12,4,8416.173679473304
8,0,2,7,9087.064120565385,3,6,2019,0,8,35,5,55,0,13,24,12,4,3722.9229911616158
6,2,1,8,9087.064120565385,9,4,2019,1,0,55,9,45,3,20,6,12,4,9259.539480500818
4,3,0,5,9087.064120565385,6,5,2019,1,16,20,21,10,2,7,3,12,4,10087.342716165413
4,3,0,5,9087.064120565385,15,5,2019,1,19,50,14,5,2,7,3,12,4,10796.349892857144
2,0,5,8,9087.064120565385,3,3,2019,0,10,40,7,45,0,13,24,12,4,7213.5996125541105
3,2,1,8,9087.064120565385,27,3,2019,1,22,20,11,55,3,20,6,12,4,6254.540888888889
4,2,1,8,9087.064120565385,3,6,2019,1,4,25,19,15,3,7,6,12,4,14726.74625
1,2,1,8,9087.064120565385,1,3,2019,1,9,25,20,40,3,33,6,12,4,17370.213884310135
10,3,0,8,9087.064120565385,9,5,2019,1,20,20,20,20,2,14,3,12,4,8578.090728535351
1,0,5,8,9087.064120565385,21,3,2019,2,22,55,8,15,0,20,29,6,4,8682.330953907202
8,3,0,8,9087.064120565385,15,3,2019,0,9,35,6,55,2,5,24,12,4,4065.660109126984
3,0,5,8,9087.064120565385,15,3,2019,0,10,5,7,10,0,13,24,12,4,6463.750404761905
1,2,1,8,9087.064120565385,21,4,2019,1,8,15,9,45,3,6,6,12,4,7147.7213418109695
3,2,1,8,9087.064120565385,1,4,2019,1,21,0,16,0,3,7,6,12,4,5589.923251984129
3,2,1,8,9087.064120565385,9,3,2019,1,22,20,6,40,3,20,6,12,4,6738.188703823955
4,2,1,5,9087.064120565385,6,3,2019,1,4,25,23,5,3,7,6,12,4,13828.702154761906
1,0,5,8,9087.064120565385,12,3,2019,2,13,55,17,25,0,7,18,6,4,12592.175855699857
1,2,1,8,9087.064120565385,1,6,2019,2,9,25,9,45,3,20,22,5,4,10967.117396825393
10,3,0,8,9087.064120565385,1,5,2019,1,23,25,7,10,2,14,3,12,4,8309.15261868687
4,2,1,8,9087.064120565385,12,6,2019,2,4,25,5,30,3,28,4,5,4,13018.632136243952
10,4,3,8,9087.064120565385,6,3,2019,1,22,55,14,40,1,14,13,12,4,12416.222238095239
4,3,0,5,9087.064120565385,12,6,2019,1,18,0,9,35,2,14,3,12,4,11971.943035714286
1,3,0,8,9087.064120565385,24,5,2019,2,8,55,9,50,2,15,9,3,4,14728.696293623043
4,3,0,8,9087.064120565385,1,4,2019,1,12,0,16,30,2,7,3,12,4,12735.16875
1,0,5,8,9087.064120565385,18,3,2019,2,11,10,8,50,0,7,15,6,4,11927.668553391048
3,3,0,8,9087.064120565385,21,5,2019,1,20,30,15,15,2,20,3,12,4,5045.309517857143
10,0,2,8,9087.064120565385,9,5,2019,0,23,50,21,0,0,13,24,12,4,5219.474375
8,1,4,8,9087.064120565385,6,3,2019,0,10,35,8,20,4,8,24,12,4,6499.609690476185
6,2,1,8,9087.064120565385,18,5,2019,1,1,30,13,0,3,7,6,12,4,9977.928228128172
4,0,5,5,9087.064120565385,9,3,2019,1,9,10,8,0,0,7,8,12,4,11032.404916666666
3,2,1,8,9087.064120565385,18,5,2019,1,1,30,11,25,3,7,6,12,4,7197.089137210007
4,3,0,8,9087.064120565385,6,6,2019,1,14,25,17,0,2,14,3,12,4,13131.487753851545
4,4,3,5,9087.064120565385,21,3,2019,0,17,20,15,50,1,19,24,12,4,2336.4911675685416
6,2,1,8,9087.064120565385,1,6,2019,1,19,15,10,35,3,7,6,12,4,8912.965863538746
3,3,0,8,9087.064120565385,9,6,2019,1,20,5,15,15,2,20,3,12,4,5139.144819444444
3,0,2,8,9087.064120565385,24,4,2019,0,11,20,8,30,0,13,24,12,4,5005.86711309524
1,3,0,8,9087.064120565385,6,5,2019,1,20,25,10,0,2,14,3,12,4,10229.77875
1,3,0,8,9087.064120565385,9,5,2019,2,8,55,14,30,2,44,9,3,4,15037.070593434335
4,3,0,5,9087.064120565385,1,5,2019,1,16,20,6,30,2,7,3,12,4,10263.46564880952
1,4,3,8,9087.064120565385,3,3,2019,0,16,25,15,0,1,19,24,12,4,5045.523712759462
1,2,1,8,9087.064120565385,9,6,2019,2,7,40,12,0,3,28,4,5,4,9034.593136904761
8,2,1,8,9087.064120565385,3,6,2019,1,22,5,15,45,3,33,6,12,4,6248.75945887446
4,3,0,5,9087.064120565385,6,6,2019,1,16,20,6,30,2,7,3,12,4,10613.64254365079
4,2,1,5,9087.064120565385,9,6,2019,1,4,25,18,15,3,7,6,12,4,10444.756725638492
1,3,0,8,9087.064120565385,15,5,2019,1,13,15,9,10,2,2,3,12,4,8825.582991522364
1,0,5,8,9087.064120565385,6,3,2019,1,11,35,11,50,0,33,8,12,4,13866.804672619048
4,0,2,5,9087.064120565385,18,5,2019,0,20,45,17,45,0,13,24,12,4,4841.4837178932175
1,0,5,8,9087.064120565385,21,3,2019,1,10,15,19,10,0,7,8,12,4,7762.376200396825
4,2,1,5,9087.064120565385,12,6,2019,1,19,0,2,15,3,7,6,12,4,11113.476250360753
1,0,5,8,9087.064120565385,6,3,2019,2,23,25,6,45,0,7,2,6,4,12822.638652777776
3,1,4,8,9087.064120565385,27,5,2019,0,7,40,5,15,4,8,24,12,4,3673.470168650794
4,2,1,5,9087.064120565385,15,6,2019,1,19,0,15,0,3,7,6,12,4,10262.0
10,3,0,8,9087.064120565385,24,3,2019,1,10,50,9,55,2,14,3,12,4,12792.029021942113
0,2,1,8,9087.064120565385,21,5,2019,1,7,10,20,45,3,6,6,12,4,7109.062801587303
1,2,1,8,9087.064120565385,15,6,2019,2,7,40,13,15,3,20,4,5,4,12491.80260618899
4,0,2,8,9087.064120565385,1,4,2019,0,11,20,8,20,0,13,24,12,4,7253.383523809524
1,0,2,8,9087.064120565385,27,5,2019,0,23,55,21,5,0,13,24,12,4,5676.094333152959
8,4,3,8,9087.064120565385,15,3,2019,0,7,5,5,45,1,19,24,12,4,2872.4761468253973
8,0,5,8,9087.064120565385,24,3,2019,0,8,35,5,45,0,13,24,12,4,4102.535677960928
3,2,1,8,9087.064120565385,3,6,2019,1,1,30,20,25,3,7,6,12,4,6391.162876984126
4,0,2,5,9087.064120565385,15,4,2019,0,22,50,19,50,0,13,24,12,4,4430.566785714286
6,2,1,8,9087.064120565385,9,3,2019,1,12,55,6,0,3,7,6,12,4,15241.148843253968
4,3,0,5,9087.064120565385,12,5,2019,1,18,15,14,5,2,7,3,12,4,10658.593609126983
0,3,0,8,9087.064120565385,18,5,2019,2,23,30,15,10,2,25,9,3,4,5813.712725746474
1,2,1,8,9087.064120565385,9,6,2019,2,19,15,17,15,3,20,4,5,4,12355.94846632833
2,0,2,8,9087.064120565385,21,6,2019,0,10,40,7,45,0,13,24,12,4,3999.6531254668553
1,3,0,8,9087.064120565385,9,5,2019,2,5,35,16,50,2,7,11,3,4,11652.60251623377
4,2,1,8,9087.064120565385,12,6,2019,1,19,0,10,0,3,7,6,12,4,14752.99767857143
1,4,3,8,9087.064120565385,18,6,2019,0,22,25,21,5,1,19,24,12,4,3073.0952023809527
1,3,0,8,9087.064120565385,6,6,2019,2,13,45,16,50,2,7,7,3,4,12320.65718993507
3,3,0,8,9087.064120565385,21,4,2019,0,19,50,17,15,2,5,24,12,4,4765.59395436508
4,3,0,5,9087.064120565385,21,5,2019,1,18,15,18,55,2,7,3,12,4,10848.475833333336
3,3,0,8,9087.064120565385,1,4,2019,1,20,5,15,15,2,20,3,12,4,5258.486069444446
4,3,0,5,9087.064120565385,12,5,2019,1,12,0,8,25,2,7,3,12,4,9638.975974567102
4,2,1,8,9087.064120565385,3,6,2019,2,4,25,20,0,3,1,4,5,4,15276.019190476187
4,2,1,8,9087.064120565385,6,5,2019,2,19,0,21,25,3,21,4,5,4,14889.195466954543
10,3,0,8,9087.064120565385,6,6,2019,1,22,40,7,10,2,14,3,12,4,8680.073202380956
6,2,1,8,9087.064120565385,21,5,2019,1,19,0,6,40,3,7,6,12,4,9838.493613816741
6,2,1,8,9087.064120565385,12,6,2019,1,1,30,11,30,3,7,6,12,4,13632.756940476189
4,3,0,5,9087.064120565385,15,5,2019,1,23,35,18,55,2,7,3,12,4,10095.009811507938
3,2,1,8,9087.064120565385,27,3,2019,1,22,20,7,35,3,20,6,12,4,6282.873230158729
4,0,5,8,9087.064120565385,1,3,2019,1,19,10,8,0,0,7,8,12,4,28903.771275072148
4,0,5,5,9087.064120565385,18,3,2019,1,21,20,22,50,0,7,8,12,4,11183.100083333333
8,2,1,8,9087.064120565385,27,3,2019,1,22,50,16,35,3,6,6,12,4,10233.703857683982
1,2,1,8,9087.064120565385,24,5,2019,1,19,15,10,0,3,7,6,12,4,9454.642976190478
3,3,0,8,9087.064120565385,9,6,2019,0,14,5,11,30,2,5,24,12,4,5045.658470142748
3,2,1,8,9087.064120565385,18,5,2019,1,12,10,7,35,3,20,6,12,4,5924.054099840949
4,4,3,5,9087.064120565385,3,5,2019,0,21,5,19,35,1,19,24,12,4,2699.615522727271
10,3,0,8,9087.064120565385,24,3,2019,1,22,55,9,55,2,14,3,12,4,13276.8552640056
10,3,0,8,9087.064120565385,21,5,2019,1,9,5,17,0,2,14,3,12,4,9332.613672619049
6,2,1,8,9087.064120565385,1,6,2019,1,19,15,7,30,3,7,6,12,4,9130.252443362195
4,4,3,8,9087.064120565385,12,5,2019,0,8,30,7,5,1,19,24,12,4,7168.624670634924
1,0,5,8,9087.064120565385,9,3,2019,1,22,55,10,30,0,43,8,12,4,9925.114609126982
4,0,2,8,9087.064120565385,24,4,2019,0,14,5,11,10,0,13,24,12,4,7227.334375
4,0,5,5,9087.064120565385,15,3,2019,1,7,40,11,40,0,7,8,12,4,9173.57996230159
3,0,2,8,9087.064120565385,12,4,2019,0,3,25,0,30,0,13,24,12,4,4149.77988401876
4,2,1,5,9087.064120565385,27,3,2019,1,4,25,13,55,3,7,6,12,4,6521.036329725833
8,0,2,8,9087.064120565385,9,5,2019,0,8,35,5,55,0,13,24,12,4,3548.8187734487733
0,3,0,8,9087.064120565385,1,4,2019,0,12,55,10,20,2,5,24,12,4,4228.562635642134
4,0,5,5,9087.064120565385,12,3,2019,1,9,10,8,55,0,7,8,12,4,10704.427194444444
4,3,0,5,9087.064120565385,1,4,2019,1,22,5,9,35,2,14,3,12,4,7584.582154761904
6,2,1,8,9087.064120565385,12,6,2019,1,21,0,9,0,3,7,6,12,4,11903.785615070872
4,3,0,8,9087.064120565385,9,5,2019,1,8,15,6,30,2,7,3,12,4,13931.742336580088
3,2,1,8,9087.064120565385,21,5,2019,1,7,25,2,0,3,33,6,12,4,6176.126911075036
8,3,0,8,9087.064120565385,6,5,2019,1,17,15,8,35,2,38,3,12,4,6318.317240800866
4,2,1,5,9087.064120565385,1,4,2019,1,19,0,22,50,3,7,6,12,4,5298.0714258658
4,3,0,8,9087.064120565385,24,3,2019,1,19,40,8,25,2,7,3,12,4,13702.91955026455
6,2,1,8,9087.064120565385,1,6,2019,1,1,30,11,30,3,7,6,12,4,13894.767093434342
3,0,5,8,9087.064120565385,24,3,2019,0,8,45,6,0,0,13,24,12,4,5055.480108585859
2,2,1,8,9087.064120565385,27,5,2019,1,19,35,10,35,3,7,6,12,4,6481.588071428573
6,2,1,8,9087.064120565385,6,3,2019,1,19,15,4,45,3,7,6,12,4,14322.265559523814
4,4,3,8,9087.064120565385,9,3,2019,0,4,25,2,55,1,19,24,12,4,5663.303785714286
8,3,0,7,9087.064120565385,18,6,2019,0,9,30,6,55,2,5,24,12,4,3843.2882777777772
3,3,0,8,9087.064120565385,1,5,2019,0,17,45,15,15,2,5,24,12,4,4960.309880952381
4,0,5,8,9087.064120565385,12,3,2019,1,20,20,7,0,0,7,8,12,4,14090.370611111111
4,2,1,5,9087.064120565385,27,6,2019,2,19,0,19,10,3,0,4,5,4,11199.933119047617
6,2,1,8,9087.064120565385,15,5,2019,1,19,0,7,0,3,7,6,12,4,10269.226550879677
3,0,2,8,9087.064120565385,6,6,2019,0,1,0,22,10,0,13,24,12,4,3630.828595238095
10,0,5,8,9087.064120565385,21,3,2019,0,22,20,19,40,0,13,24,12,4,5401.725956349208
4,2,1,5,9087.064120565385,9,3,2019,1,18,50,15,5,3,7,6,12,4,14157.831196428575
6,2,1,8,9087.064120565385,27,3,2019,1,22,20,7,5,3,20,6,12,4,6661.046878968254
2,3,0,8,9087.064120565385,21,5,2019,1,7,45,23,30,2,7,3,12,4,7089.464861499609
3,0,5,8,9087.064120565385,24,3,2019,0,22,55,20,0,0,13,24,12,4,6207.642438852815
4,0,5,8,9087.064120565385,1,3,2019,1,8,15,11,40,0,7,8,12,4,24182.003154761904
3,0,2,8,9087.064120565385,18,5,2019,0,6,50,4,0,0,13,24,12,4,4310.135250000001
4,3,0,5,9087.064120565385,24,5,2019,1,8,15,21,10,2,7,3,12,4,9197.681567640691
0,0,2,8,9087.064120565385,15,4,2019,0,13,55,11,10,0,13,24,12,4,4027.2631666666666
4,3,0,8,9087.064120565385,6,6,2019,1,10,55,20,25,2,14,3,12,4,12965.551715962887
0,3,0,8,9087.064120565385,15,4,2019,0,1,20,22,50,2,5,24,12,4,4293.822073412699
6,2,1,8,9087.064120565385,24,6,2019,1,12,35,4,55,3,7,6,12,4,10698.823642316016
4,2,1,5,9087.064120565385,15,6,2019,2,4,25,5,30,3,28,4,5,4,10375.6575
3,3,0,8,9087.064120565385,21,5,2019,0,7,15,4,40,2,5,24,12,4,4800.725843720821
6,2,1,8,9087.064120565385,21,3,2019,1,19,15,6,40,3,7,6,12,4,8635.785583527424
6,2,1,8,9087.064120565385,3,3,2019,1,1,35,17,45,3,7,6,12,4,17634.157102272733
4,3,0,5,9087.064120565385,12,5,2019,1,8,15,20,0,2,7,3,12,4,8552.030750180369
6,2,1,8,9087.064120565385,12,6,2019,1,19,15,8,50,3,7,6,12,4,8609.091695373
8,3,0,7,9087.064120565385,1,5,2019,0,0,40,22,20,2,5,24,12,4,3860.9299411976913
4,3,0,8,9087.064120565385,24,5,2019,1,18,0,17,0,2,14,3,12,4,13757.640889840555
4,2,1,8,9087.064120565385,12,6,2019,2,4,25,18,25,3,3,4,5,4,14226.993839285718
4,2,1,5,9087.064120565385,6,6,2019,2,4,25,9,35,3,21,4,5,4,11204.250255411253
10,0,2,8,9087.064120565385,15,5,2019,0,12,35,9,45,0,13,24,12,4,4709.9248333333335
1,2,1,8,9087.064120565385,15,5,2019,2,19,15,16,55,3,9,4,5,4,13836.14314305139
4,2,1,5,9087.064120565385,1,6,2019,2,4,25,9,40,3,28,4,5,4,10396.317351731603
4,0,5,5,9087.064120565385,18,3,2019,1,10,25,21,25,0,7,8,12,4,10970.641641865079
8,0,5,8,9087.064120565385,18,3,2019,1,23,40,15,35,0,20,8,12,4,7483.626412698412
4,2,1,8,9087.064120565385,27,5,2019,1,19,0,14,0,3,7,6,12,4,16048.9125
3,3,0,8,9087.064120565385,1,4,2019,1,23,45,19,20,2,20,3,12,4,3746.297206349207
3,2,1,8,9087.064120565385,6,6,2019,1,22,30,7,35,3,20,6,12,4,6531.738959791165
1,0,5,8,9087.064120565385,9,3,2019,2,23,55,8,50,0,7,0,6,4,12573.709462301587
4,2,1,8,9087.064120565385,27,5,2019,1,19,0,20,55,3,7,6,12,4,16076.559
4,4,3,5,9087.064120565385,27,6,2019,0,21,5,19,35,1,19,24,12,4,3166.7717092352086
4,0,2,5,9087.064120565385,1,6,2019,0,22,50,19,50,0,13,24,12,4,6943.33967063492
3,3,0,8,9087.064120565385,27,3,2019,0,19,55,17,15,2,5,24,12,4,5140.307384920636
3,2,1,8,9087.064120565385,15,6,2019,1,21,0,10,35,3,7,6,12,4,6211.670522277701
4,3,0,8,9087.064120565385,1,5,2019,1,4,40,18,55,2,7,3,12,4,13944.426568681318
4,0,5,5,9087.064120565385,6,3,2019,1,0,45,22,50,0,7,8,12,4,12951.500731060605
4,2,1,5,9087.064120565385,15,6,2019,1,12,35,11,30,3,7,6,12,4,10262.0
4,4,3,8,9087.064120565385,18,5,2019,0,21,5,19,35,1,19,24,12,4,5660.565833333332
3,1,4,8,9087.064120565385,21,5,2019,0,7,40,5,15,4,8,24,12,4,3611.3487202380948
3,3,0,8,9087.064120565385,21,3,2019,0,17,55,15,20,2,5,24,12,4,4747.260295087575
4,3,0,5,9087.064120565385,12,6,2019,1,10,5,14,5,2,7,3,12,4,8719.264906565655
3,3,0,8,9087.064120565385,24,4,2019,1,10,30,6,20,2,33,3,12,4,4319.019728174604
4,2,1,5,9087.064120565385,1,6,2019,1,4,25,17,30,3,7,6,12,4,10286.477226190478
4,2,1,5,9087.064120565385,15,6,2019,1,4,25,19,45,3,7,6,12,4,10277.778291572557
6,2,1,8,9087.064120565385,24,5,2019,1,19,0,10,20,3,7,6,12,4,9813.712574134197
4,2,1,8,9087.064120565385,9,4,2019,1,12,35,19,45,3,7,6,12,4,12403.373763888892
8,4,3,8,9087.064120565385,1,3,2019,0,14,30,13,10,1,19,24,12,4,5099.859
4,3,0,8,9087.064120565385,9,5,2019,1,19,10,9,35,2,14,3,12,4,12912.512016311612
8,1,4,8,9087.064120565385,18,5,2019,0,12,0,9,45,4,8,24,12,4,3606.040214285714
6,2,1,8,9087.064120565385,15,5,2019,1,19,15,7,30,3,7,6,12,4,8414.697407559843
6,2,1,8,9087.064120565385,18,5,2019,1,21,0,11,40,3,7,6,12,4,7587.7508185425695
4,2,1,8,9087.064120565385,27,6,2019,2,12,35,9,40,3,28,4,5,4,13201.014772045855
8,3,0,8,9087.064120565385,24,5,2019,0,9,30,6,55,2,5,24,12,4,3898.934089285714
6,2,1,8,9087.064120565385,3,3,2019,1,18,50,7,0,3,7,6,12,4,15593.751690476192
6,2,1,8,9087.064120565385,6,3,2019,1,22,20,13,5,3,20,6,12,4,11263.06208008658
6,2,1,8,9087.064120565385,1,5,2019,1,22,30,14,55,3,20,6,12,4,8024.750454725828
4,3,0,8,9087.064120565385,15,5,2019,1,23,35,6,30,2,7,3,12,4,14241.321701735093
0,3,0,8,9087.064120565385,21,5,2019,1,19,25,7,35,2,14,3,12,4,5360.046049783548
10,3,0,8,9087.064120565385,6,5,2019,1,18,50,20,20,2,14,3,12,4,8742.046821909573
4,2,1,8,9087.064120565385,27,5,2019,1,4,25,22,50,3,7,6,12,4,16080.2405
6,2,1,8,9087.064120565385,21,3,2019,1,22,20,13,15,3,20,6,12,4,8485.28108745421
0,0,2,8,9087.064120565385,27,6,2019,0,13,55,11,10,0,13,24,12,4,3603.839297619048
4,3,0,8,9087.064120565385,6,6,2019,1,19,50,14,5,2,7,3,12,4,14573.312
3,2,1,8,9087.064120565385,27,5,2019,1,21,0,9,15,3,7,6,12,4,6880.67921230159
4,3,0,5,9087.064120565385,1,5,2019,1,12,0,6,30,2,7,3,12,4,9603.399826659448
4,2,1,5,9087.064120565385,6,3,2019,2,4,25,16,50,3,12,4,5,4,15065.041125
1,3,0,8,9087.064120565385,9,6,2019,2,13,45,20,30,2,14,7,3,4,13293.943884920634
4,3,0,8,9087.064120565385,18,5,2019,1,8,15,16,30,2,7,3,12,4,14317.805674675323
1,3,0,8,9087.064120565385,24,3,2019,2,5,35,16,50,2,7,11,3,4,12607.680383658006
3,2,1,8,9087.064120565385,21,4,2019,0,17,40,14,25,3,10,24,12,4,5746.871221681097
4,2,1,5,9087.064120565385,18,5,2019,2,4,25,9,40,3,28,4,5,4,13029.0
1,2,1,8,9087.064120565385,6,6,2019,1,9,25,12,30,3,33,6,12,4,7296.177636904763
4,2,1,8,9087.064120565385,1,6,2019,0,14,15,11,0,3,10,24,12,4,9467.687750000001
1,3,0,8,9087.064120565385,9,5,2019,0,16,45,14,15,2,5,24,12,4,5704.900606421355
1,0,5,8,9087.064120565385,3,3,2019,1,23,20,6,55,0,11,8,12,4,13548.506680194805
10,3,0,8,9087.064120565385,9,5,2019,1,18,50,20,20,2,14,3,12,4,8803.88194690957
4,3,0,5,9087.064120565385,6,5,2019,1,9,20,8,25,2,7,3,12,4,9650.263766164393
3,1,4,8,9087.064120565385,18,3,2019,0,7,35,5,15,4,8,24,12,4,4484.490252344875
6,2,1,8,9087.064120565385,27,6,2019,1,19,15,7,5,3,7,6,12,4,15060.371700216445
6,2,1,8,9087.064120565385,6,3,2019,1,19,15,8,25,3,7,6,12,4,15382.689303266176
3,2,1,8,9087.064120565385,12,6,2019,1,21,0,10,35,3,7,6,12,4,6235.550569716372
3,3,0,8,9087.064120565385,1,6,2019,0,14,5,11,30,2,5,24,12,4,5291.3333492063475
3,3,0,8,9087.064120565385,12,3,2019,0,19,55,17,15,2,5,24,12,4,4743.618165831244
4,3,0,5,9087.064120565385,1,4,2019,1,23,35,20,0,2,7,3,12,4,7164.558214285717
4,3,0,8,9087.064120565385,12,5,2019,1,22,5,20,25,2,14,3,12,4,12880.685551612985
6,2,1,8,9087.064120565385,9,5,2019,1,21,0,8,45,3,7,6,12,4,7792.752609126985
6,2,1,8,9087.064120565385,15,6,2019,1,1,30,14,0,3,7,6,12,4,13255.792414627038
6,2,1,5,9087.064120565385,27,6,2019,1,1,30,12,50,3,7,6,12,4,6086.5388313492085
3,2,1,8,9087.064120565385,6,3,2019,1,13,40,7,45,3,0,6,12,4,11663.154707251084
1,3,0,8,9087.064120565385,24,3,2019,3,21,50,5,50,2,25,1,4,0,8478.289587301588
6,2,1,8,9087.064120565385,15,5,2019,2,1,30,17,50,3,26,4,5,4,18597.832055555555
4,3,0,8,9087.064120565385,24,5,2019,1,10,5,21,10,2,7,3,12,4,14611.84366594516
3,2,1,8,9087.064120565385,12,6,2019,1,22,30,11,55,3,20,6,12,4,6449.767646417449
4,2,1,5,9087.064120565385,9,5,2019,1,19,0,9,0,3,7,6,12,4,12226.860563492062
4,3,0,5,9087.064120565385,9,5,2019,1,18,0,9,35,2,14,3,12,4,11833.017689033193
3,2,1,8,9087.064120565385,9,3,2019,1,12,30,7,20,3,33,6,12,4,9375.063306637805
1,3,0,8,9087.064120565385,12,6,2019,2,17,20,9,25,2,7,12,3,4,12417.27768452381
4,2,1,5,9087.064120565385,1,6,2019,1,19,0,11,30,3,7,6,12,4,10326.925833333335
4,2,1,5,9087.064120565385,1,6,2019,1,4,25,19,45,3,7,6,12,4,10284.58794047619
3,1,4,8,9087.064120565385,24,6,2019,0,17,5,14,45,4,8,24,12,4,3606.2763511904755
3,1,4,8,9087.064120565385,18,3,2019,0,17,5,14,40,4,8,24,12,4,4373.1403035714275
4,2,1,8,9087.064120565385,9,5,2019,2,12,35,13,25,3,0,4,5,4,15653.958452380954
4,2,1,5,9087.064120565385,27,6,2019,2,12,35,9,40,3,28,4,5,4,10910.496833333333
3,0,5,8,9087.064120565385,24,3,2019,0,19,45,16,55,0,13,24,12,4,7285.707690476187
4,3,0,5,9087.064120565385,12,5,2019,1,18,15,8,25,2,7,3,12,4,10545.761567460317
3,2,1,8,9087.064120565385,9,4,2019,1,12,10,6,50,3,20,6,12,4,5823.017450396824
4,2,1,8,9087.064120565385,9,5,2019,2,12,35,21,25,3,21,4,5,4,14009.157101339766
3,2,1,8,9087.064120565385,18,5,2019,1,1,30,17,30,3,7,6,12,4,7226.145958485955
1,2,1,8,9087.064120565385,27,6,2019,2,7,40,10,55,3,16,4,5,4,12172.532951618236
3,1,4,8,9087.064120565385,21,6,2019,0,10,15,7,55,4,8,24,12,4,3898.62993452381
4,3,0,5,9087.064120565385,12,6,2019,1,16,20,18,55,2,7,3,12,4,9393.831430451128
4,2,1,5,9087.064120565385,9,6,2019,1,12,35,2,15,3,7,6,12,4,10363.502272186146
4,0,5,5,9087.064120565385,12,3,2019,1,9,30,22,55,0,7,8,12,4,10812.52475
0,3,0,8,9087.064120565385,9,5,2019,0,22,25,19,55,2,5,24,12,4,4113.683760531136
4,0,5,5,9087.064120565385,21,3,2019,1,19,10,8,0,0,7,8,12,4,7880.808851253754
1,2,1,8,9087.064120565385,21,3,2019,2,19,15,5,0,3,0,4,5,4,9450.920529581526
8,2,1,8,9087.064120565385,9,3,2019,1,21,55,15,55,3,33,6,12,4,8779.842002705629
8,0,5,8,9087.064120565385,24,3,2019,0,23,20,20,30,0,13,24,12,4,4659.585125000001
3,4,3,8,9087.064120565385,3,5,2019,0,18,25,16,55,1,19,24,12,4,3459.7110416666674
4,2,1,8,9087.064120565385,18,5,2019,1,12,35,2,15,3,7,6,12,4,16187.87165863303
3,2,1,8,9087.064120565385,6,3,2019,2,21,20,4,55,3,20,22,5,4,7397.584571428573
3,2,1,8,9087.064120565385,27,3,2019,2,21,20,7,35,3,20,22,5,4,6526.431044733043
8,2,1,8,9087.064120565385,9,5,2019,1,22,5,15,45,3,33,6,12,4,6218.154932359307
3,3,0,8,9087.064120565385,12,5,2019,0,18,5,15,30,2,5,24,12,4,4815.969675456389
8,3,0,8,9087.064120565385,9,6,2019,0,0,40,22,20,2,5,24,12,4,3889.1687460317457
1,2,1,8,9087.064120565385,21,4,2019,0,21,10,18,5,3,10,24,12,4,6549.93622420635
6,2,1,8,9087.064120565385,9,3,2019,1,21,0,8,0,3,7,6,12,4,16561.331708333335
3,0,5,8,9087.064120565385,21,3,2019,0,21,45,18,55,0,13,24,12,4,7047.7865515873
4,2,1,8,9087.064120565385,27,6,2019,1,19,0,13,0,3,7,6,12,4,15162.19056601732
4,2,1,8,9087.064120565385,6,6,2019,2,4,25,5,30,3,28,4,5,4,13037.456680415262
4,3,0,5,9087.064120565385,6,6,2019,1,20,45,20,0,2,7,3,12,4,10847.125202380954
3,4,3,8,9087.064120565385,3,4,2019,0,21,40,20,5,1,19,24,12,4,2510.962091269842
1,2,1,8,9087.064120565385,21,3,2019,2,19,15,18,45,3,28,4,5,4,11367.20395039683
4,0,2,8,9087.064120565385,24,6,2019,0,8,45,6,0,0,13,24,12,4,8037.50875
8,4,3,8,9087.064120565385,6,5,2019,0,0,15,22,45,1,19,24,12,4,2127.5997839105344
3,2,1,8,9087.064120565385,6,6,2019,1,16,10,8,35,3,20,6,12,4,6541.590967727675
4,2,1,8,9087.064120565385,9,3,2019,2,18,50,8,20,3,1,4,5,4,18283.943319444443
3,2,1,8,9087.064120565385,15,6,2019,1,22,30,16,10,3,20,6,12,4,6430.738616341992
4,2,1,5,9087.064120565385,1,6,2019,2,4,25,14,35,3,34,4,5,4,10951.158363636365
10,0,2,8,9087.064120565385,18,5,2019,0,12,35,9,45,0,13,24,12,4,4685.292333333334
4,2,1,5,9087.064120565385,24,6,2019,1,12,35,19,15,3,7,6,12,4,10285.895554812834
4,3,0,5,9087.064120565385,1,5,2019,1,23,35,16,30,2,7,3,12,4,10501.33313095238
4,3,0,8,9087.064120565385,6,6,2019,1,18,15,18,55,2,7,3,12,4,14503.06682738095
0,0,2,8,9087.064120565385,9,6,2019,0,13,55,11,10,0,13,24,12,4,3945.557753968254
0,0,5,8,9087.064120565385,15,3,2019,0,2,10,23,25,0,13,24,12,4,6225.5295813492085
1,0,2,8,9087.064120565385,18,4,2019,0,12,45,10,0,0,13,24,12,4,5978.67973015873
3,1,4,8,9087.064120565385,24,3,2019,0,17,5,14,40,4,8,24,12,4,4409.65900108225
